filename,pred_yolo_v6,gt_v6,class_v6,iou_v6,pred_yolo_v5,gt_v5,class_v5,iou_v5
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_20.jpeg,[1391.34362793 1141.36621094 1523.17321777 1295.90429688],[1393. 1141. 1525. 1299.],0.0,0.952858376873836,[1413.42883301 1416.21740723 1534.00402832 1538.62683105],[1416. 1415. 1532. 1542.],0.0,0.9285541133595453
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_21.jpeg,[1276.90454102 1214.94506836 1379.35522461 1371.9309082 ],[1275. 1211. 1379. 1376.],0.0,0.9309804795421392,[1147.28674316 1184.8260498  1227.0670166  1261.0213623 ],[1149. 1183. 1224. 1264.],0.0,0.8874732704699562
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_22.jpeg,[ 918.47070312 1305.4786377  1028.39758301 1426.0970459 ],[ 920. 1302. 1029. 1429.],0.0,0.9320819772607949,[1077.18847656 1154.96459961 1198.34375    1259.77539062],[1080. 1154. 1197. 1261.],0.0,0.9466089765780209
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_23.jpeg,[1156.0526123  1004.13977051 1386.55285645 1160.83703613],[1155.  999. 1389. 1164.],0.0,0.9354767672294967,[1204.66784668 1226.97119141 1310.55529785 1340.84130859],[1209. 1227. 1309. 1341.],0.0,0.9429190382058412
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_24.jpeg,[ 905.35198975 1312.61218262 1095.71679688 1450.91369629],[ 907. 1309. 1095. 1453.],0.0,0.9489627739560362,[1491.51623535 1263.03161621 1614.08996582 1378.63635254],[1490. 1263. 1613. 1382.],0.0,0.9513035035451473
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_25.jpeg,[1372.19934082 1241.7220459  1734.11779785 1520.46862793],[1374. 1239. 1737. 1524.],0.0,0.9656076569900335,[1223.14465332 1169.72106934 1377.42932129 1279.22155762],[1226. 1170. 1379. 1283.],0.0,0.937397412810333
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_26.jpeg,[ 412.12158203 1225.78466797  923.93676758 1658.83276367],[ 425. 1222.  928. 1670.],0.0,0.9356604252119687,[1600.4354248  1161.98535156 1767.94616699 1245.2253418 ],[1616. 1163. 1768. 1246.],0.0,0.8882434559469473
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_27.jpeg,[1338.02758789 1274.61645508 2149.16625977 1699.8671875 ],[1340. 1269. 2169. 1714.],0.0,0.9306405484561324,[1446.55957031 1113.35595703 1661.24243164 1260.54467773],[1450. 1112. 1660. 1260.],0.0,0.9658634509596501
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_28.jpeg,[1556.08422852 1227.83618164 2262.25976562 1595.17260742],[1563. 1227. 2261. 1606.],0.0,0.958345922380902,[1242.46081543 1189.94445801 1383.93005371 1386.93469238],[1245. 1189. 1379. 1389.],0.0,0.9336899558694509
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_29.jpeg,[1215.41870117 1164.09741211 2304.79785156 1708.2565918 ],[1252. 1161. 2310. 1711.],0.0,0.9519505756044847,[1331.82983398 1182.39562988 1509.45629883 1356.85949707],[1335. 1182. 1510. 1360.],0.0,0.960043033768133
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_30.jpeg,[ 545.56604004 1191.21191406 1672.68640137 1811.80249023],[ 578. 1191. 1692. 1816.],0.0,0.9483148079658945,[1141.79382324 1255.77416992 1289.71154785 1423.91796875],[1142. 1256. 1288. 1426.],0.0,0.9738077405687791
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_31.jpeg,[ 912.3079834  1084.45666504  968.890625   1128.84216309],[ 914. 1071.  977. 1129.],0.0,0.6533338005632311,[1049.00683594 1272.48657227 1510.45605469 1460.16845703],[1052. 1271. 1521. 1462.],0.0,0.9545503485301355
/home/aws_install/data/yolo_database/images/test/GCRR_21_35_32.jpeg,[ 894.66485596 1364.36486816  977.09906006 1424.70690918],[ 896. 1362.  975. 1427.],0.0,0.8923284883014129,[1494.56152344 1226.47363281 1764.53173828 1500.4296875 ],[1486. 1226. 1766. 1504.],0.0,0.9501538404641636
/home/aws_install/data/yolo_database/images/test/HBqrkEgdolc_LSZH59.png,[1002.54724121  984.85070801 1051.23693848 1040.30529785],[1005.  979. 1049. 1041.],0.0,0.8165825571020597,[1206.15087891 1179.97998047 1584.07104492 1430.81518555],[1195. 1178. 1590. 1434.],0.0,0.9374573016780888
/home/aws_install/data/yolo_database/images/test/HBqrkEgdolc_LSZH60.png,[1010.2119751  1317.91784668 1075.88476562 1365.98937988],[1006. 1306. 1080. 1367.],0.0,0.6993778755819845,[1191.17126465 1094.45532227 1590.75476074 1339.57006836],[1183. 1094. 1602. 1340.],0.0,0.950228061279008
/home/aws_install/data/yolo_database/images/test/HBqrkEgdolc_LSZH61.png,[1095.08874512 1085.19689941 1152.86682129 1156.7232666 ],[1095. 1082. 1148. 1158.],0.0,0.8648213285591331,[ 936.64361572  936.59240723 1587.01879883 1338.00012207],[ 930.  936. 1584. 1340.],0.0,0.9790002294975879
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_00.jpeg,[1344.71655273 1153.38867188 1418.99145508 1238.43798828],[1341. 1152. 1420. 1242.],0.0,0.8884711210234759,[1518.41015625 1178.7166748  1578.09350586 1272.06213379],[1520. 1177. 1577. 1272.],0.0,0.9379309681618458
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_01.jpeg,[1488.58129883 1148.8215332  1591.20605469 1237.57275391],[1488. 1149. 1588. 1239.],0.0,0.9466264370315632,[1369.41564941 1136.42297363 1497.45568848 1266.56188965],[1365. 1136. 1495. 1268.],0.0,0.9350001921519209
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_02.jpeg,[1253.94262695 1248.47143555 1352.74047852 1319.0949707 ],[1253. 1245. 1352. 1321.],0.0,0.914056031386628,[ 737.10693359 1218.06494141  798.10461426 1304.46606445],[ 741. 1217.  794. 1303.],0.0,0.8450916418234016
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_03.jpeg,[1558.73364258 1394.65856934 1734.81274414 1472.03063965],[1556. 1392. 1731. 1474.],0.0,0.910112994393843,[1221.06628418  930.23376465 1308.55871582 1034.91296387],[1222.  931. 1303. 1034.],0.0,0.9109433400276381
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_04.jpeg,[1266.14294434 1083.28137207 1359.55065918 1147.57922363],[1259. 1079. 1363. 1152.],0.0,0.7910847449704643,[1259.46044922 1255.60009766 1363.71533203 1390.23193359],[1260. 1255. 1359. 1389.],0.0,0.9369408922285776
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_05.jpeg,[ 920.0447998  1362.06530762  959.04711914 1445.04748535],[ 919. 1358.  958. 1447.],0.0,0.8852446808173347,[ 955.85717773 1154.7512207  1090.40722656 1248.73876953],[ 955. 1154. 1085. 1247.],0.0,0.9290719194286884
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_06.jpeg,[1488.74645996 1036.49682617 1542.20935059 1116.04858398],[1488. 1035. 1541. 1117.],0.0,0.9357650218961459,[1681.2479248  1216.52124023 1861.17272949 1302.72314453],[1682. 1217. 1854. 1301.],0.0,0.9315364071677776
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_07.jpeg,[1001.59265137  970.29217529 1087.9185791  1045.92358398],[1000.  967. 1090. 1048.],0.0,0.8956037751911272,[ 514.07427979 1188.2565918   678.56280518 1316.27441406],[ 517. 1188.  677. 1316.],0.0,0.9687384583619936
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_08.jpeg,[1295.71765137 1085.59521484 1354.81359863 1163.11791992],[1294. 1082. 1354. 1168.],0.0,0.8650474293610478,[ 803.72796631 1301.40771484  894.07952881 1425.11645508],[ 806. 1303.  888. 1423.],0.0,0.880357455718324
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_09.jpeg,[1387.80273438  859.14160156 1507.90209961  985.02124023],[1383.  858. 1509.  987.],0.0,0.9301134920896192,[1262.50817871 1543.84912109 1386.38024902 1681.32763672],[1265. 1544. 1381. 1683.],0.0,0.924886438843648
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_10.jpeg,[ 854.38067627 1322.13012695  917.253479   1392.51586914],[ 851. 1320.  919. 1397.],0.0,0.8451774033359939,[1206.69042969 1123.57275391 1296.87817383 1244.66943359],[1210. 1122. 1292. 1243.],0.0,0.8862151817105072
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_11.jpeg,[1458.25646973 1193.4017334  1546.0135498  1299.97229004],[1451. 1189. 1547. 1303.],0.0,0.8545614832859726,[1190.77478027 1204.49035645 1288.76599121 1318.73010254],[1196. 1204. 1282. 1318.],0.0,0.868748174198327
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_12.jpeg,[1592.31262207 1399.04333496 1677.77600098 1517.35021973],[1592. 1396. 1678. 1520.],0.0,0.9481344823652161,[ 945.78979492 1237.25280762 1158.09326172 1358.51843262],[ 949. 1236. 1155. 1355.],0.0,0.9328055802165397
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_13.jpeg,[1274.         1595.69104004 1340.31274414 1724.43200684],[1273. 1594. 1340. 1725.],0.0,0.9636668232480807,[1690.21411133 1231.05480957 1826.42919922 1380.0189209 ],[1699. 1231. 1821. 1379.],0.0,0.8892230722053545
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_14.jpeg,[ 959.07958984 1038.25146484 1117.57421875 1135.22192383],[ 955. 1035. 1119. 1137.],0.0,0.9187767163795584,[ 321.1428833  1433.89660645  533.9284668  1611.50671387],[ 320. 1434.  530. 1617.],0.0,0.9469776508993157
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_15.jpeg,[1390.29772949 1185.73803711 1499.06604004 1310.33813477],[1384. 1182. 1502. 1311.],0.0,0.890325983185255,[1322.74743652 1060.37426758 1460.73083496 1256.37158203],[1328. 1064. 1460. 1255.],0.0,0.932245596477584
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_16.jpeg,[1523.13366699 1451.42102051 1605.81091309 1590.70031738],[1518. 1451. 1608. 1592.],0.0,0.9074254297477415,[1377.16650391 1134.22961426 1571.07763672 1311.43225098],[1376. 1136. 1569. 1311.],0.0,0.9712188577937176
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_17.jpeg,[1032.85925293 1256.03430176 1182.76306152 1415.68518066],[1028. 1250. 1186. 1416.],0.0,0.9124704435483628,[1250.12841797 1118.52844238 1523.32861328 1359.58630371],[1247. 1121. 1520. 1359.],0.0,0.9643825208592077
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_18.jpeg,[1535.25964355 1203.35595703 1643.65759277 1345.1940918 ],[1531. 1201. 1645. 1346.],0.0,0.9301247991292461,[1199.37634277 1219.03845215 1615.40808105 1542.33996582],[1194. 1221. 1609. 1539.],0.0,0.9562961783762243
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_19.jpeg,[1723.75524902 1145.18457031 1907.29675293 1313.26660156],[1720. 1141. 1912. 1314.],0.0,0.9287701347315243,[ 852.09509277 1054.66552734 1556.96862793 1420.88891602],[ 850. 1055. 1543. 1405.],0.0,0.9341080624079741
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_20.jpeg,[1038.23864746 1157.66992188 1238.10705566 1350.38427734],[1037. 1158. 1236. 1351.],0.0,0.9785957489611942,[ 167.82629395 1058.12182617 1411.8404541  1393.421875  ],[ 193. 1057. 1410. 1373.],0.0,0.9157038381645315
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_21.jpeg,[ 807.80029297 1341.58813477 1113.50195312 1545.46777344],[ 798. 1339. 1115. 1547.],0.0,0.9452551567284727,[ 287.49462891  920.95068359 1624.421875   1703.50463867],[ 267.  921. 1588. 1687.],0.0,0.9381029770166749
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_22.jpeg,[ 869.73455811 1233.09411621 1124.89807129 1437.38635254],[ 856. 1234. 1126. 1438.],0.0,0.9382697279681875,[2488.65478516  680.10449219 2536.97949219  750.08740234],[2489.  678. 2535.  753.],0.0,0.8910850579763518
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_23.jpeg,[1369.7253418  1321.69372559 2256.4050293  1806.4967041 ],[1356. 1324. 2259. 1812.],0.0,0.9663686477343888,[2490.76269531  599.66784668 2569.93261719  691.77514648],[2491.  597. 2571.  699.],0.0,0.888584314868867
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_24.jpeg,[1129.05627441 1312.97937012 1188.32971191 1382.8927002 ],[1129. 1315. 1186. 1385.],0.0,0.9058382236220641,[2392.62768555  662.3336792  2647.18286133  865.02911377],[2383.  658. 2647.  868.],0.0,0.9293949972912677
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_25.jpeg,[1039.1517334  1110.72033691 1099.3145752  1206.16564941],[1043. 1112. 1099. 1205.],0.0,0.906959782180651,[ 920.65802002 1113.56420898 1047.09448242 1250.74072266],[ 926. 1109. 1044. 1248.],0.0,0.887082622399358
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_26.jpeg,[1214.88232422 1162.01220703 1267.89208984 1264.2355957 ],[1218. 1162. 1267. 1266.],0.0,0.9097429080715236,[1707.15783691 1112.59082031 1852.74230957 1260.69824219],[1709. 1109. 1850. 1257.],0.0,0.9226609706064174
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_27.jpeg,[1316.76965332 1318.09765625 1437.74255371 1406.01269531],[1316. 1318. 1438. 1408.],0.0,0.9686099511243824,[1278.21826172 1009.76916504 1435.40014648 1157.8704834 ],[1278. 1008. 1437. 1159.],0.0,0.9695882525719698
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_28.jpeg,[ 957.71014404 1079.47009277 1062.64465332 1193.64807129],[ 960. 1079. 1062. 1195.],0.0,0.9571874647251276,[1103.5682373   999.23431396 1252.36096191 1168.5637207 ],[1102.  994. 1249. 1167.],0.0,0.930261625868985
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_29.jpeg,[1412.7409668  1416.1595459  1531.96801758 1539.44006348],[1416. 1415. 1532. 1542.],0.0,0.9446814787490294,[1112.89648438 1125.61572266 1271.44433594 1292.45117188],[1113. 1121. 1270. 1292.],0.0,0.9612254850329165
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_30.jpeg,[1146.3638916  1182.67614746 1225.55310059 1262.92175293],[1149. 1183. 1224. 1264.],0.0,0.931423168552268,[ 804.10064697 1100.2286377   984.26751709 1232.62414551],[ 805. 1098.  981. 1232.],0.0,0.9565377631182381
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_31.jpeg,[1078.11706543 1152.4621582  1199.34777832 1259.81347656],[1080. 1154. 1197. 1261.],0.0,0.9412364132294757,[1132.19006348 1157.82434082 1490.61096191 1326.09069824],[1132. 1153. 1496. 1325.],0.0,0.951115374014078
/home/aws_install/data/yolo_database/images/test/HTDA_23_35_32.jpeg,[1203.14587402 1226.27514648 1310.65515137 1340.52246094],[1209. 1227. 1309. 1341.],0.0,0.9206713473872966,[1346.67419434 1120.86950684 1663.10461426 1278.87585449],[1343. 1117. 1657. 1276.],0.0,0.9296675934630871
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_00.jpeg,[1485.38684082 1262.15454102 1613.53234863 1378.43920898],[1490. 1263. 1613. 1382.],0.0,0.9256608967471999,[ 879.03112793 1255.91369629 1151.56323242 1445.11779785],[ 871. 1251. 1154. 1441.],0.0,0.9189271035277575
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_01.jpeg,[1224.06811523 1169.00231934 1378.69042969 1282.11047363],[1226. 1170. 1379. 1283.],0.0,0.9693286255038213,[ 965.24523926  970.77844238 1320.90612793 1178.90759277],[ 961.  969. 1324. 1175.],0.0,0.9536003629504222
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_02.jpeg,[1609.27783203 1162.06896973 1768.34521484 1246.05163574],[1616. 1163. 1768. 1246.],0.0,0.9443889299044613,[ 642.5135498  1253.74560547 1269.51806641 1579.96264648],[ 640. 1248. 1271. 1569.],0.0,0.9438523555034815
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_03.jpeg,[1445.71899414 1112.64709473 1660.08398438 1259.6697998 ],[1450. 1112. 1660. 1260.],0.0,0.9732995646787981,[  28.22793579 1226.06750488  747.40112305 1608.7154541 ],[  35. 1223.  741. 1590.],0.0,0.9263780967988152
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_04.jpeg,[1243.27148438 1187.82958984 1383.62695312 1386.54492188],[1245. 1189. 1379. 1389.],0.0,0.9380312142283239,[ 360.10705566 1178.64868164 1189.81494141 1552.75927734],[ 353. 1175. 1192. 1535.],0.0,0.9333674921008924
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_05.jpeg,[1331.37353516 1179.47021484 1507.62963867 1357.81274414],[1335. 1182. 1510. 1360.],0.0,0.9415831313015355,[ 555.35424805 1202.109375   1674.8684082  1758.93017578],[ 543. 1198. 1678. 1736.],0.0,0.9393328587255606
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_06.jpeg,[1138.18334961 1256.19702148 1286.83935547 1423.31689453],[1142. 1256. 1288. 1426.],0.0,0.950808728365555,[ 573.0145874  1096.53930664 2283.55395508 1775.390625  ],[ 575. 1090. 2266. 1742.],0.0,0.931085383186595
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_07.jpeg,[1048.03015137 1269.58483887 1513.85656738 1460.70495605],[1052. 1271. 1521. 1462.],0.0,0.9629103127377509,[ 764.60345459 1276.41125488  877.29266357 1382.08752441],[ 771. 1278.  877. 1377.],0.0,0.8812137308168313
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_08.jpeg,[1487.50378418 1225.14819336 1764.42712402 1504.09667969],[1486. 1226. 1766. 1504.],0.0,0.985685896564589,[ 811.52893066 1068.11181641 1084.4786377  1188.05322266],[ 820. 1070. 1081. 1180.],0.0,0.8769633093292473
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_09.jpeg,[1198.31445312 1176.8182373  1591.09008789 1429.64465332],[1195. 1178. 1590. 1434.],0.0,0.9676717279585113,[1345.16369629 1317.70251465 1504.9979248  1468.12487793],[1346. 1319. 1493. 1461.],0.0,0.8682073985209073
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_10.jpeg,[1184.52050781 1091.97094727 1603.82275391 1334.69311523],[1183. 1094. 1602. 1340.],0.0,0.9628311548889711,[2024.5489502  1424.45288086 2290.35400391 1614.57543945],[2027. 1427. 2270. 1608.],0.0,0.8703380373337897
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_11.jpeg,[ 931.8739624   934.44012451 1584.3737793  1338.47802734],[ 930.  936. 1584. 1340.],0.0,0.9890051683093005,[1639.60400391 1120.84790039 1815.45385742 1286.83642578],[1644. 1122. 1804. 1280.],0.0,0.8660779703158857
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_12.jpeg,[1517.45996094 1177.56103516 1577.7434082  1273.37207031],[1520. 1177. 1577. 1272.],0.0,0.9268608416927356,[1304.06237793 1094.08825684 1587.67443848 1248.75622559],[1322. 1098. 1580. 1237.],0.0,0.8175407875094947
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_13.jpeg,[1369.51403809 1132.02966309 1496.40026855 1265.59143066],[1365. 1136. 1495. 1268.],0.0,0.9112739188609711,[1355.36914062 1278.37866211 1536.44726562 1455.7512207 ],[1354. 1279. 1530. 1460.],0.0,0.9322867501750028
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_14.jpeg,[ 738.3394165  1215.2935791   796.90447998 1303.65856934],[ 741. 1217.  794. 1303.],0.0,0.8807557126096105,[1062.53137207 1143.96020508 1279.7154541  1254.91650391],[1079. 1144. 1280. 1249.],0.0,0.8734781408688017
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_15.jpeg,[1220.35620117  929.56787109 1304.7902832  1033.9597168 ],[1222.  931. 1303. 1034.],0.0,0.9458173015945639,[ 759.73596191  962.79425049 1019.14245605 1146.3425293 ],[ 758.  963. 1021. 1148.],0.0,0.9764284876976339
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_16.jpeg,[1258.87243652 1253.47241211 1362.01281738 1390.14086914],[1260. 1255. 1359. 1389.],0.0,0.9411155967622402,[ 917.13824463 1103.69543457 1203.97924805 1288.49157715],[ 928. 1105. 1208. 1289.],0.0,0.9397375744904909
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_17.jpeg,[ 953.7635498  1150.03845215 1085.56884766 1246.38146973],[ 955. 1154. 1085. 1247.],0.0,0.9397963636011328,[1030.46801758 1027.04040527 1442.68554688 1334.51940918],[1027. 1027. 1435. 1337.],0.0,0.965399375196837
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_18.jpeg,[1679.76159668 1214.42614746 1856.2557373  1301.78942871],[1682. 1217. 1854. 1301.],0.0,0.9370192300448702,[1196.46643066 1149.70898438 1656.34460449 1360.02563477],[1191. 1149. 1670. 1359.],0.0,0.9523726738376256
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_19.jpeg,[ 518.53497314 1185.89587402  680.30487061 1314.63024902],[ 517. 1188.  677. 1316.],0.0,0.944798644131179,[1578.03466797  952.34368896 2189.54882812 1263.20495605],[1576.  952. 2186. 1267.],0.0,0.9779547252235437
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_20.jpeg,[ 803.46130371 1298.4720459   891.75549316 1420.94763184],[ 806. 1303.  888. 1423.],0.0,0.8806729309141021,[1286.32788086 1040.74926758 1937.6574707  1433.109375  ],[1280. 1042. 1934. 1433.],0.0,0.9814356795247339
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_21.jpeg,[1262.73095703 1540.15649414 1382.28222656 1682.56469727],[1265. 1544. 1381. 1683.],0.0,0.9413154979448124,[ 565.17755127 1158.00732422 1788.30493164 1622.23974609],[ 562. 1154. 1796. 1611.],0.0,0.9591163521198343
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_22.jpeg,[1205.57531738 1119.8248291  1295.19445801 1244.2154541 ],[1210. 1122. 1292. 1243.],0.0,0.8900426081451314,[2880.76660156  866.78179932 2937.49902344  943.65594482],[2881.  866. 2935.  939.],0.0,0.8856151247459227
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_23.jpeg,[1192.94628906 1203.06530762 1285.22070312 1319.3951416 ],[1196. 1204. 1282. 1318.],0.0,0.9133366772418953,[2820.13720703  870.5612793  2980.58984375 1008.49035645],[2824.  868. 2976. 1007.],0.0,0.9208844812398294
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_24.jpeg,[ 947.49365234 1234.87475586 1156.84545898 1356.82373047],[ 949. 1236. 1155. 1355.],0.0,0.9601947249228043,[2752.515625    831.88677979 3018.84277344 1024.20703125],[2749.  830. 3022. 1030.],0.0,0.9380971457768272
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_25.jpeg,[1692.5378418  1227.08752441 1821.25073242 1380.14440918],[1699. 1231. 1821. 1379.],0.0,0.9165298895775879,[ 825.16027832 1043.90698242  939.17871094 1148.60302734],[ 823. 1041.  929. 1138.],0.0,0.7848693919510904
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_26.jpeg,[ 319.11627197 1432.5090332   532.12506104 1613.58227539],[ 320. 1434.  530. 1617.],0.0,0.9598951377979256,[1385.6986084  1187.72070312 1535.69592285 1294.96435547],[1414. 1181. 1533. 1274.],0.0,0.6080316256015278
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_27.jpeg,[1329.34667969 1059.1003418  1462.74047852 1254.63134766],[1328. 1064. 1460. 1255.],0.0,0.9438613643240467,[ 697.5135498  1139.54199219  791.70690918 1270.1652832 ],[ 707. 1137.  788. 1261.],0.0,0.7864345999474651
/home/aws_install/data/yolo_database/images/test/HTDA_5_35_28.jpeg,[1378.64819336 1134.13916016 1570.70947266 1312.17211914],[1376. 1136. 1569. 1311.],0.0,0.9611876885619159,[1381.87609863 1092.12072754 1590.51477051 1176.83898926],[1416. 1088. 1584. 1163.],0.0,0.6482935169072828
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_07.jpeg,[1251.5144043  1117.75109863 1524.5793457  1358.04626465],[1247. 1121. 1520. 1359.],0.0,0.9506596833864249,[1557.42297363 1220.98120117 1664.56018066 1333.47338867],[1556. 1216. 1644. 1311.],0.0,0.6176277622139273
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_08.jpeg,[1200.94946289 1216.8059082  1619.86425781 1543.54760742],[1194. 1221. 1609. 1539.],0.0,0.9329426931919385,[1592.8828125  1170.11096191 1712.76391602 1309.03967285],[1603. 1165. 1710. 1300.],0.0,0.8079460866181721
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_09.jpeg,[ 848.38720703 1052.44641113 1557.7878418  1423.23132324],[ 850. 1055. 1543. 1405.],0.0,0.9221204479964906,[1584.45141602 1096.22961426 1700.39379883 1220.30895996],[1583. 1092. 1682. 1204.],0.0,0.7026738480512589
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_10.jpeg,[ 272.19122314 1054.86071777 1413.55688477 1397.32849121],[ 193. 1057. 1410. 1373.],0.0,0.8644936754847937,[1143.17541504 1218.37854004 1323.06311035 1298.0513916 ],[1141. 1214. 1295. 1285.],0.0,0.6675806916465403
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_11.jpeg,[ 273.43280029  915.00500488 1626.8840332  1724.65100098],[ 267.  921. 1588. 1687.],0.0,0.9147981451749067,[1481.82775879 1364.69445801 1586.11755371 1498.92224121],[1510. 1362. 1584. 1465.],0.0,0.5227934690722355
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_12.jpeg,[2487.78515625  680.63409424 2537.58837891  752.78607178],[2489.  678. 2535.  753.],0.0,0.8911454257210921,[1583.89379883  994.03234863 1669.01806641 1145.28796387],[1591.  990. 1660. 1137.],0.0,0.7499582860317012
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_13.jpeg,[2489.8503418   598.29510498 2574.80786133  696.36871338],[2491.  597. 2571.  699.],0.0,0.9074376040397792,[1364.9855957  1162.16503906 1458.66186523 1311.29003906],[1376. 1160. 1449. 1293.],0.0,0.6760529168359667
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_14.jpeg,[2382.28271484  659.18920898 2651.6484375   867.49902344],[2383.  658. 2647.  868.],0.0,0.972347871795855,[ 769.6138916  1084.79211426  932.56384277 1203.64367676],[ 763. 1078.  929. 1205.],0.0,0.880855031377704
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_15.jpeg,[ 926.97241211 1110.44677734 1044.83068848 1249.65649414],[ 926. 1109. 1044. 1248.],0.0,0.9632604053866377,[1469.07629395 1180.10021973 1590.56945801 1291.8848877 ],[1470. 1179. 1562. 1271.],0.0,0.6112118524770116
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_16.jpeg,[1708.51696777 1109.56994629 1847.43566895 1258.25183105],[1709. 1109. 1850. 1257.],0.0,0.9666776758034341,[1364.48901367 1268.83374023 1527.11181641 1412.03222656],[1364. 1264. 1509. 1411.],0.0,0.8539694715224514
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_17.jpeg,[1280.38793945 1006.4006958  1435.77685547 1162.08422852],[1278. 1008. 1437. 1159.],0.0,0.9485364176043026,[ 620.88702393 1211.27270508  780.23260498 1371.49414062],[ 629. 1207.  777. 1371.],0.0,0.9035544693611881
/home/aws_install/data/yolo_database/images/test/KIAH_08L_35_18.jpeg,[1105.48498535  994.1862793  1259.13415527 1174.54907227],[1102.  994. 1249. 1167.],0.0,0.8750674827873889,[1053.35791016 1069.18029785 1236.81445312 1258.96569824],[1056. 1066. 1232. 1263.],0.0,0.9255991940222096
