filename,pred_yolo_v6,gt_v6,class_v6,iou_v6,score_v6,pred_yolo_v5,gt_v5,class_v5,iou_v5,score_v5,slant_distance,slant_distance_zscore,time_to_landing,bbox_area,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,x_A_norm,y_A_norm,x_B_norm,y_B_norm,x_C_norm,y_C_norm,x_D_norm,y_D_norm,file
CYVR_NcLMJyiJHZ8_33.png,[ 946.73034668 1130.38537598 1005.50183105 1196.68103027],[ 938. 1132. 1006. 1202.],0.0,0.7830037642598243,0.9263575077056885,[ 948.98352051 1131.8605957  1003.52416992 1197.88647461],[ 938. 1132. 1006. 1202.],0.0,0.7537311645677967,0.933171272277832,,,50.0,570.0,2599,542,2619,543,2587,599,2627,600,0.6768229166666667,0.2509259259259259,0.68203125,0.2513888888888889,0.6736979166666667,0.2773148148148148,0.6841145833333333,0.2777777777777778,LARD_test_real_nominal_cases.csv
CYVR_NcLMJyiJHZ8_40.png,[ 355.48681641 1240.47009277  473.78552246 1328.7911377 ],[ 342. 1242.  474. 1332.],0.0,0.8512802558446344,0.9221129417419434,[ 351.58956909 1242.40991211  473.74990845 1332.078125  ],[ 342. 1242.  474. 1332.],0.0,0.9205025647178869,0.9386366605758667,,,15.0,9622.0,2564,527,2598,529,2482,656,2662,663,0.6677083333333333,0.2439814814814815,0.6765625,0.2449074074074074,0.6463541666666667,0.3037037037037037,0.6932291666666667,0.3069444444444444,LARD_test_real_nominal_cases.csv
CYVR_NcLMJyiJHZ8_41.png,[ 799.56231689 1210.84375     836.65032959 1298.87255859],[ 791. 1214.  840. 1302.],0.0,0.7107050283437186,0.9450196623802185,[ 797.57537842 1215.05529785  835.58184814 1300.52453613],[ 791. 1214.  840. 1302.],0.0,0.7533358110595281,0.9619725942611694,,,10.0,31800.0,2586,514,2625,515,2410,706,2761,728,0.6734375,0.2379629629629629,0.68359375,0.2384259259259259,0.6276041666666666,0.3268518518518518,0.7190104166666667,0.337037037037037,LARD_test_real_nominal_cases.csv
CYYZ_05_35_00.jpeg,[1839.13598633 1002.80163574 1878.73657227 1074.43322754],[1832. 1005. 1887. 1081.],0.0,0.6443778013922202,0.8809725046157837,[1839.60705566 1005.90307617 1877.91052246 1073.51098633],[1832. 1005. 1887. 1081.],0.0,0.6195256798746483,0.9406482577323914,5.14856,1.983405092359332,,537.0,843,1224,818,1227,810,1300,770,1305,0.3443627450980392,0.4622356495468278,0.3341503267973856,0.463368580060423,0.3308823529411764,0.4909365558912387,0.3145424836601307,0.4928247734138973,LARD_test_synth.csv
CYYZ_05_35_01.jpeg,[1571.37023926 1270.85375977 1618.77648926 1360.16796875],[1566. 1274. 1624. 1365.],0.0,0.7526785101452406,0.9208778142929077,[1571.0916748  1274.81872559 1618.34606934 1362.87634277],[1566. 1274. 1624. 1365.],0.0,0.7883875301363975,0.9371417760848999,5.05596,1.9203041913680965,,565.5,981,1132,1006,1133,938,1200,979,1202,0.4007352941176471,0.4274924471299093,0.4109477124183006,0.4278700906344411,0.3831699346405229,0.4531722054380664,0.3999183006535948,0.4539274924471299,LARD_test_synth.csv
CYYZ_05_35_02.jpeg,[1096.67858887  947.10430908 1160.01574707 1062.25537109],[1087.  948. 1163. 1067.],0.0,0.7951680912546031,0.9275667667388916,[1095.76184082  949.94451904 1159.98937988 1064.20056152],[1087.  948. 1163. 1067.],0.0,0.8114091587285456,0.9564894437789917,4.40776,1.4785978844294452,,927.0,474,1242,446,1243,392,1330,342,1332,0.1936274509803921,0.4690332326283988,0.1821895424836601,0.4694108761329305,0.1601307189542483,0.5022658610271903,0.1397058823529411,0.5030211480362538,LARD_test_synth.csv
CYYZ_05_35_03.jpeg,[1002.99786377 1133.26477051 1095.75744629 1242.81359863],[ 999. 1136. 1107. 1250.],0.0,0.7884932821616499,0.9445645213127136,[1002.44036865 1134.67260742 1092.0559082  1239.52197266],[ 999. 1136. 1107. 1250.],0.0,0.7462964376747809,0.9618851542472839,4.29664,1.4028768032399626,,898.5,803,1214,831,1216,791,1299,840,1302,0.3280228758169934,0.4584592145015105,0.3394607843137255,0.459214501510574,0.3231209150326797,0.4905589123867069,0.3431372549019608,0.4916918429003021,LARD_test_synth.csv
CYYZ_05_35_04.jpeg,[ 957.98828125 1284.30297852 1052.86938477 1391.2331543 ],[ 954. 1289. 1064. 1398.],0.0,0.7800145389859069,0.9478250741958618,[ 958.42150879 1289.85461426 1051.6463623  1391.4041748 ],[ 954. 1289. 1064. 1398.],0.0,0.7895698837830286,0.9245725870132446,3.87068,1.1126126586802778,,891.0,1871,1005,1841,1009,1887,1075,1832,1081,0.764297385620915,0.3795317220543807,0.7520424836601307,0.3810422960725075,0.7708333333333334,0.4059667673716012,0.7483660130718954,0.4082326283987915,LARD_test_synth.csv
CYYZ_05_35_05.jpeg,[1631.14685059 1073.42199707 1722.13952637 1201.40148926],[1627. 1076. 1732. 1205.],0.0,0.8280816660597865,0.9553316831588745,[1630.35534668 1074.77258301 1725.05432129 1202.41784668],[1627. 1076. 1732. 1205.],0.0,0.8763219678501228,0.9533016681671143,3.6114,0.9359301359048174,,1274.0,1569,1274,1599,1274,1566,1365,1624,1365,0.6409313725490197,0.4811178247734139,0.6531862745098039,0.4811178247734139,0.6397058823529411,0.5154833836858006,0.6633986928104575,0.5154833836858006,LARD_test_synth.csv
CYYZ_05_35_06.jpeg,[1152.34594727 1379.54321289 1271.10302734 1501.83325195],[1149. 1381. 1279. 1505.],0.0,0.880734109502479,0.9626585245132446,[1152.58605957 1380.99926758 1265.78552246 1500.49487305],[1149. 1381. 1279. 1505.],0.0,0.8391244339628964,0.9703848958015442,2.8335600000000003,0.4058825675784364,,2229.0,1129,948,1163,953,1087,1058,1160,1067,0.4611928104575163,0.3580060422960725,0.4750816993464052,0.3598942598187311,0.4440359477124183,0.3995468277945619,0.4738562091503268,0.4029456193353474,LARD_test_synth.csv
CYYZ_05_35_07.jpeg,[1240.85778809 1217.94726562 1372.03405762 1315.77392578],[1236. 1220. 1385. 1321.],0.0,0.8201491598899677,0.9694937467575073,[1237.50537109 1219.76184082 1369.42749023 1314.45397949],[1236. 1220. 1385. 1321.],0.0,0.8262747592772143,0.9441065788269043,2.75948,0.3554018467854475,,2337.5,1033,1136,999,1140,1107,1241,1032,1250,0.4219771241830065,0.4290030211480362,0.4080882352941176,0.4305135951661631,0.4522058823529412,0.468655589123867,0.4215686274509804,0.4720543806646525,LARD_test_synth.csv
CYYZ_05_35_08.jpeg,[ 701.9375     1232.24291992  903.56652832 1346.34423828],[ 688. 1234.  904. 1348.],0.0,0.9068623259653965,0.9645091891288757,[ 706.55517578 1232.5324707   909.42614746 1343.60839844],[ 688. 1234.  904. 1348.],0.0,0.8481428112891656,0.9587676525115967,2.62984,0.2670605853977175,,2300.0,990,1289,954,1290,1064,1395,986,1398,0.4044117647058823,0.4867824773413897,0.3897058823529412,0.4871601208459215,0.434640522875817,0.5268126888217523,0.4027777777777778,0.5279456193353474,LARD_test_synth.csv
CYYZ_05_35_09.jpeg,[1126.44335938 1264.74707031 1286.68164062 1398.45483398],[1121. 1266. 1298. 1404.],0.0,0.8618400735532257,0.9498475193977356,[1124.10778809 1265.47827148 1285.78283691 1399.74633789],[1121. 1266. 1298. 1404.],0.0,0.882216911742523,0.9504159688949585,2.44464,0.1408587834152458,,3068.0,1627,1076,1664,1077,1646,1202,1732,1205,0.6646241830065359,0.4063444108761329,0.6797385620915033,0.4067220543806646,0.6723856209150327,0.4539274924471299,0.7075163398692811,0.4550604229607251,LARD_test_synth.csv
CYYZ_05_35_10.jpeg,[ 938.59649658 1288.96728516 1080.56286621 1397.02026367],[ 934. 1291. 1089. 1400.],0.0,0.8759126119061674,0.9705628752708435,[ 936.1194458  1293.1776123  1075.0291748  1394.14367676],[ 934. 1291. 1089. 1400.],0.0,0.8301372389330877,0.9710216522216797,2.315,0.0525175220275155,,3012.0,1149,1381,1186,1382,1190,1500,1279,1505,0.4693627450980392,0.5215256797583081,0.4844771241830065,0.5219033232628398,0.4861111111111111,0.5664652567975831,0.5224673202614379,0.5683534743202417,LARD_test_synth.csv
CYYZ_05_35_11.jpeg,[ 986.20446777 1252.34204102 1076.72937012 1371.88696289],[ 975. 1253. 1079. 1374.],0.0,0.8512024526099974,0.9642695784568787,[ 990.89343262 1255.76538086 1074.7935791  1368.29882812],[ 975. 1253. 1079. 1374.],0.0,0.7502839089301993,0.9354307651519775,2.315,0.0525175220275155,,2514.0,1236,1220,1273,1220,1296,1319,1385,1321,0.5049019607843137,0.4607250755287009,0.5200163398692811,0.4607250755287009,0.5294117647058824,0.4981117824773414,0.5657679738562091,0.4988670694864048,LARD_test_synth.csv
CYYZ_05_35_12.jpeg,[1158.94384766 1101.38415527 1356.77856445 1192.9173584 ],[1132. 1101. 1356. 1197.],0.0,0.8360120368854798,0.9649124145507812,[1153.39648438 1103.66137695 1357.40698242 1193.10229492],[1132. 1101. 1356. 1197.],0.0,0.8377797946592819,0.921607494354248,2.25944,0.0146569814327741,,3397.0,867,1234,904,1238,688,1338,780,1348,0.3541666666666667,0.466012084592145,0.369281045751634,0.4675226586102719,0.2810457516339869,0.5052870090634441,0.3186274509803921,0.5090634441087614,LARD_test_synth.csv
CYYZ_05_35_13.jpeg,[1151.34680176 1144.39990234 1254.92370605 1296.93725586],[1144. 1148. 1258. 1299.],0.0,0.8771569364350157,0.9460026621818542,[1155.25219727 1147.35327148 1244.10058594 1285.8359375 ],[1144. 1148. 1258. 1299.],0.0,0.7090599399391498,0.9141640663146973,2.20388,-0.0232035591619675,,3531.5,1121,1266,1159,1268,1205,1399,1298,1404,0.4579248366013072,0.4780966767371601,0.4734477124183006,0.4788519637462236,0.4922385620915033,0.5283232628398792,0.5302287581699346,0.5302114803625377,LARD_test_synth.csv
CYYZ_05_35_14.jpeg,[1043.70654297 1066.83776855 1194.38110352 1163.72766113],[1025. 1068. 1195. 1167.],0.0,0.848198916891654,0.9486244916915894,[1040.08044434 1065.96508789 1195.82287598 1165.91040039],[1025. 1068. 1195. 1167.],0.0,0.8804669444023507,0.9526126980781555,2.0557200000000004,-0.1241650007479445,,3295.0,974,1291,934,1292,1089,1397,989,1400,0.397875816993464,0.4875377643504531,0.3815359477124183,0.4879154078549849,0.4448529411764705,0.5275679758308157,0.4040032679738562,0.5287009063444109,LARD_test_synth.csv
CYYZ_05_35_15.jpeg,[1578.28344727 1225.17004395 1675.72802734 1348.59289551],[1567. 1226. 1685. 1352.],0.0,0.7991245794542131,0.9538094997406006,[1574.64978027 1225.51269531 1672.05944824 1349.30664062],[1567. 1226. 1685. 1352.],0.0,0.8052887626712592,0.9224865436553955,2.0186800000000003,-0.1494053611444389,,8539.0,1039,1253,1079,1253,1077,1373,975,1374,0.4244281045751634,0.4731873111782477,0.4407679738562091,0.4731873111782477,0.4399509803921568,0.5185045317220544,0.3982843137254901,0.5188821752265861,LARD_test_synth.csv
CYYZ_05_35_16.jpeg,[1301.16003418 1068.02587891 1501.52160645 1205.34399414],[1291. 1070. 1503. 1205.],0.0,0.9300090538971595,0.9547137022018433,[1299.06384277 1070.24060059 1502.61437988 1205.27697754],[1291. 1070. 1503. 1205.],0.0,0.9565485308046406,0.956354558467865,1.852,-0.2629869829286635,,3485.5,1316,1101,1356,1102,1132,1194,1243,1197,0.5375816993464052,0.415785498489426,0.553921568627451,0.4161631419939577,0.4624183006535948,0.4509063444108761,0.5077614379084967,0.4520392749244713,LARD_test_synth.csv
CYYZ_05_35_17.jpeg,[1445.67468262  915.04760742 1621.21081543 1022.13867188],[1444.  919. 1638. 1021.],0.0,0.8657274394361931,0.9580118656158447,[1442.60095215  916.66357422 1618.73034668 1016.6217041 ],[1444.  919. 1638. 1021.],0.0,0.8387784288594589,0.9749763011932373,1.81496,-0.2882273433251578,,5378.5,1215,1148,1174,1150,1258,1293,1144,1299,0.4963235294117647,0.4335347432024169,0.4795751633986928,0.4342900302114804,0.5138888888888888,0.4882930513595166,0.4673202614379085,0.4905589123867069,LARD_test_synth.csv
CYYZ_05_35_18.jpeg,[1172.02380371 1210.17321777 1326.18566895 1396.47497559],[1167. 1213. 1334. 1400.],0.0,0.8932587769499368,0.9577198624610901,[1172.37072754 1212.76464844 1319.20324707 1398.86962891],[1167. 1213. 1334. 1400.],0.0,0.8729558727800946,0.9282448291778564,1.77792,-0.3134677037216523,,3697.0,1153,1068,1195,1070,1025,1161,1141,1167,0.4709967320261438,0.4033232628398791,0.4881535947712418,0.4040785498489426,0.4187091503267974,0.4384441087613293,0.4660947712418301,0.4407099697885196,LARD_test_synth.csv
CYYZ_05_35_19.jpeg,[ 489.67456055 1249.45263672  752.64001465 1403.81616211],[ 487. 1251.  752. 1404.],0.0,0.9765615678184454,0.9666739106178284,[ 494.02655029 1249.30395508  751.15692139 1404.2734375 ],[ 487. 1251.  752. 1404.],0.0,0.9583335429264654,0.9742802381515503,1.7594,-0.3260878839198994,,4444.5,1630,1226,1588,1232,1685,1335,1567,1352,0.6658496732026143,0.4629909365558912,0.6486928104575164,0.4652567975830816,0.6883169934640523,0.504154078549849,0.6401143790849673,0.5105740181268882,LARD_test_synth.csv
CYYZ_05_35_20.jpeg,[1581.43688965 1026.59814453 1971.65393066 1189.32910156],[1578. 1029. 2019. 1191.],0.0,0.8643796665396767,0.9611767530441284,[1580.70288086 1029.0958252  1977.53588867 1187.31481934],[1578. 1029. 2019. 1191.],0.0,0.8788460476735328,0.9736911058425903,1.74088,-0.3387080641181466,,5261.5,1462,1070,1503,1072,1291,1200,1409,1205,0.5972222222222222,0.4040785498489426,0.6139705882352942,0.404833836858006,0.5273692810457516,0.4531722054380664,0.5755718954248366,0.4550604229607251,LARD_test_synth.csv
CYYZ_05_35_21.jpeg,[1195.2565918   932.96496582 1366.95947266 1156.5682373 ],[1192.  932. 1372. 1159.],0.0,0.9396310788900667,0.928139328956604,[1201.10546875  932.54302979 1368.39648438 1158.2947998 ],[1192.  932. 1372. 1159.],0.0,0.9242839668553307,0.9745965003967285,1.72236,-0.3513282443163937,,3928.0,1444,919,1486,919,1516,1019,1638,1021,0.5898692810457516,0.3470543806646525,0.6070261437908496,0.3470543806646525,0.619281045751634,0.3848187311178248,0.6691176470588235,0.3855740181268882,LARD_test_synth.csv
CYYZ_05_35_22.jpeg,[ 847.20568848 1106.00463867 1087.27954102 1365.16552734],[ 848. 1108. 1091. 1365.],0.0,0.9734214826317098,0.9526256322860718,[ 851.84063721 1110.33251953 1088.93310547 1362.36889648],[ 848. 1108. 1091. 1365.],0.0,0.9568449937320038,0.9700730443000793,1.2964,-0.6415923888760786,,9648.0,1167,1213,1213,1218,1174,1383,1334,1400,0.4767156862745098,0.4580815709969788,0.4955065359477124,0.4599697885196374,0.4795751633986928,0.5222809667673716,0.5449346405228758,0.5287009063444109,LARD_test_synth.csv
CYYZ_05_35_23.jpeg,[ 777.08270264 1195.36047363 1126.3104248  1425.65979004],[ 773. 1196. 1125. 1423.],0.0,0.9707886268168344,0.9725449085235596,[ 779.78466797 1196.30725098 1127.39038086 1423.88708496],[ 773. 1196. 1125. 1423.],0.0,0.9690861402074747,0.9879017472267151,1.27788,-0.6542125690743259,,9044.0,705,1251,752,1252,487,1403,653,1404,0.2879901960784313,0.4724320241691843,0.3071895424836601,0.472809667673716,0.198937908496732,0.529833836858006,0.2667483660130719,0.5302114803625377,LARD_test_synth.csv
CYYZ_05_35_24.jpeg,[ 590.74401855 1177.59448242 1020.5369873  1390.55908203],[ 579. 1181. 1020. 1388.],0.0,0.9456617832375475,0.9702414274215698,[ 593.63458252 1180.08837891 1023.86480713 1387.7722168 ],[ 579. 1181. 1020. 1388.],0.0,0.9533099418868977,0.9751996994018555,1.27788,-0.6542125690743259,,8988.5,1578,1029,1625,1030,1853,1187,2019,1191,0.6446078431372549,0.388595166163142,0.6638071895424836,0.3889728096676737,0.7569444444444444,0.448262839879154,0.8247549019607843,0.449773413897281,LARD_test_synth.csv
CYYZ_05_35_25.jpeg,[ 962.96685791 1142.09484863 1481.37353516 1470.09753418],[ 956. 1145. 1485. 1466.],0.0,0.9594630627251464,0.9616198539733887,[ 953.50720215 1148.96203613 1480.50158691 1464.7611084 ],[ 956. 1145. 1485. 1466.],0.0,0.9709307239919038,0.9632214307785034,1.12972,-0.7551740106603031,,14244.5,1296,932,1343,940,1192,1129,1372,1159,0.5294117647058824,0.3519637462235649,0.5486111111111112,0.3549848942598187,0.4869281045751634,0.4263595166163142,0.5604575163398693,0.4376888217522658,LARD_test_synth.csv
CYYZ_05_35_26.jpeg,[ 419.17276001 1234.12109375 1041.5267334  1585.91137695],[ 416. 1236. 1050. 1585.],0.0,0.9739868118728583,0.9744730591773987,[ 419.35717773 1237.00732422 1046.1998291  1588.85546875],[ 416. 1236. 1050. 1585.],0.0,0.9752054185731086,0.9741808772087097,0.8519200000000001,-0.9444767136340104,,22909.5,1034,1108,983,1113,1091,1341,848,1365,0.4223856209150327,0.418429003021148,0.4015522875816993,0.4203172205438066,0.4456699346405229,0.5064199395770392,0.3464052287581699,0.5154833836858006,LARD_test_synth.csv
CYYZ_05_35_27.jpeg,[ 500.41452026 1168.67236328 1226.5065918  1545.76708984],[ 501. 1173. 1230. 1541.],0.0,0.9705383393679435,0.9684494733810425,[ 504.27664185 1173.11877441 1220.19604492 1541.17248535],[ 501. 1173. 1230. 1541.],0.0,0.9812881421082691,0.9760730266571045,0.72228,-1.0328179750217408,,27098.5,1073,1196,1125,1197,773,1419,1064,1423,0.4383169934640523,0.4516616314199396,0.4595588235294117,0.4520392749244713,0.3157679738562091,0.5358761329305136,0.434640522875817,0.5373867069486404,LARD_test_synth.csv
CYYZ_05_35_28.jpeg,[ 545.34008789 1093.87561035 1577.23095703 1585.27819824],[ 523. 1096. 1600. 1579.],0.0,0.9424078689172294,0.9437322616577148,[ 542.14691162 1098.02148438 1578.48608398 1587.62670898],[ 523. 1096. 1600. 1579.],0.0,0.9420288959569868,0.9721574187278748,0.66672,-1.0706785156164824,,27196.5,967,1181,1020,1184,579,1370,889,1388,0.395016339869281,0.4459969788519637,0.4166666666666667,0.4471299093655589,0.2365196078431372,0.5173716012084593,0.3631535947712418,0.5241691842900302,LARD_test_synth.csv
CYYZ_05_35_29.jpeg,[1034.61401367 1288.70996094 1095.99731445 1370.00317383],[1028. 1294. 1096. 1372.],0.0,0.8288430816575791,0.9569958448410034,[1035.72570801 1292.57910156 1092.75427246 1370.20483398],[1028. 1294. 1096. 1372.],0.0,0.807024442832695,0.974315345287323,0.38892,-1.25998121859019,,72410.0,1428,1145,1485,1153,956,1388,1473,1466,0.5833333333333334,0.4324018126888218,0.6066176470588235,0.4354229607250755,0.3905228758169934,0.5241691842900302,0.6017156862745098,0.5536253776435045,LARD_test_synth.csv
CYYZ_05_35_30.jpeg,[1256.7598877  1225.06860352 1308.98376465 1306.35302734],[1252. 1228. 1310. 1307.],0.0,0.8641651623796746,0.9083563089370728,[1258.45495605 1226.49060059 1307.08435059 1305.2532959 ],[1252. 1228. 1310. 1307.],0.0,0.8069725594299643,0.9461865425109863,0.33336,-1.2978417591849314,,89469.5,927,1236,868,1240,1050,1538,416,1585,0.3786764705882353,0.4667673716012084,0.3545751633986928,0.4682779456193353,0.4289215686274509,0.5808157099697885,0.1699346405228758,0.5985649546827795,LARD_test_synth.csv
CYYZ_05_35_31.jpeg,[1487.86828613 1303.28771973 1524.39953613 1398.79382324],[1483. 1306. 1528. 1403.],0.0,0.7593663388130051,0.9225661754608154,[1488.36425781 1303.34973145 1523.65454102 1397.18933105],[1483. 1306. 1528. 1403.],0.0,0.7217845873494231,0.9539833664894104,0.2778,-1.3357022997796728,,115450.5,930,1173,870,1176,1230,1502,501,1541,0.3799019607843137,0.4429758308157099,0.3553921568627451,0.4441087613293051,0.5024509803921569,0.5672205438066465,0.204656862745098,0.5819486404833837,LARD_test_synth.csv
CYYZ_05_35_32.jpeg,[1773.96020508 1245.8137207  1825.69946289 1340.60961914],[1773. 1248. 1829. 1341.],0.0,0.900478873048059,0.8870124816894531,[1776.16088867 1247.80554199 1822.31982422 1336.94592285],[1773. 1248. 1829. 1341.],0.0,0.7869787286759873,0.8660229444503784,0.1852,-1.3988032007709086,,213401.0,1491,1096,1430,1100,1600,1509,523,1579,0.6090686274509803,0.4138972809667673,0.5841503267973857,0.4154078549848942,0.6535947712418301,0.5698640483383686,0.2136437908496732,0.5962990936555891,LARD_test_synth.csv
CYYZ_23_35_00.jpeg,[ 615.89611816 1194.97192383  708.65454102 1271.50830078],[ 608. 1197.  711. 1272.],0.0,0.8733939922465059,0.9330117106437683,[ 619.20306396 1194.65710449  708.86468506 1269.28308105],[ 608. 1197.  711. 1272.],0.0,0.8167565017442775,0.9534373879432678,5.093,1.9455445517645904,,590.5,1071,1294,1096,1297,1028,1367,1068,1372,0.4375,0.4886706948640483,0.4477124183006536,0.4898036253776435,0.4199346405228758,0.5162386706948641,0.4362745098039216,0.5181268882175226,LARD_test_synth.csv
CYYZ_23_35_01.jpeg,[1273.43469238 1167.44055176 1394.0032959  1271.31530762],[1267. 1170. 1393. 1269.],0.0,0.8993924151320453,0.9291632771492004,[1280.90979004 1166.61914062 1392.99645996 1263.31665039],[1267. 1170. 1393. 1269.],0.0,0.8137861880404798,0.9344077706336975,5.05596,1.9203041913680965,,632.5,1285,1228,1310,1229,1252,1305,1293,1307,0.5249183006535948,0.4637462235649547,0.5351307189542484,0.4641238670694864,0.511437908496732,0.4928247734138973,0.5281862745098039,0.4935800604229607,LARD_test_synth.csv
CYYZ_23_35_02.jpeg,[1186.49804688 1384.28295898 1231.82421875 1459.18774414],[1180. 1389. 1234. 1466.],0.0,0.727695186487099,0.9436755180358887,[1185.05834961 1388.49230957 1231.03540039 1461.7677002 ],[1180. 1389. 1234. 1466.],0.0,0.8001364538385793,0.8425135016441345,4.61148,1.6174198666101645,,851.5,1494,1306,1521,1308,1483,1400,1528,1403,0.6102941176470589,0.493202416918429,0.6213235294117647,0.4939577039274924,0.6058006535947712,0.5287009063444109,0.6241830065359477,0.529833836858006,LARD_test_synth.csv
CYYZ_23_35_03.jpeg,[ 451.56295776 1155.02966309  584.12359619 1247.05163574],[ 442. 1161.  582. 1249.],0.0,0.8443039573113171,0.9093561172485352,[ 452.98864746 1159.08544922  582.21789551 1244.43896484],[ 442. 1161.  582. 1249.],0.0,0.855308950850255,0.9023709297180176,4.3151600000000006,1.41549698343821,,966.0,1773,1248,1801,1249,1780,1340,1829,1341,0.7242647058823529,0.4712990936555891,0.735702614379085,0.4716767371601209,0.7271241830065359,0.5060422960725075,0.747140522875817,0.5064199395770392,LARD_test_synth.csv
CYYZ_23_35_04.jpeg,[1171.68823242 1116.14831543 1244.92749023 1202.17175293],[1167. 1119. 1246. 1201.],0.0,0.8867427424218479,0.9451988935470581,[1175.17468262 1118.55212402 1243.21350098 1197.59802246],[1167. 1119. 1246. 1201.],0.0,0.8216545744120065,0.921699047088623,4.14848,1.3019153616539854,,819.5,682,1197,711,1199,608,1268,658,1272,0.2785947712418301,0.4520392749244713,0.2904411764705882,0.4527945619335347,0.2483660130718954,0.4788519637462236,0.2687908496732026,0.4803625377643504,LARD_test_synth.csv
CYYZ_23_35_05.jpeg,[ 612.28308105 1405.18640137  670.31433105 1489.38195801],[ 606. 1409.  674. 1494.],0.0,0.7772748177133072,0.9330382347106934,[ 614.32647705 1407.43432617  670.92523193 1486.78588867],[ 606. 1409.  674. 1494.],0.0,0.750191366161628,0.9303056597709656,4.05588,1.2388144606627494,,1029.0,1393,1170,1365,1171,1318,1266,1267,1269,0.5690359477124183,0.4418429003021148,0.5575980392156863,0.4422205438066465,0.5383986928104575,0.4780966767371601,0.5175653594771242,0.4792296072507553,LARD_test_synth.csv
CYYZ_23_35_06.jpeg,[ 717.70550537 1180.3873291   807.70367432 1301.65710449],[ 711. 1183.  809. 1298.],0.0,0.8745609920357532,0.9172807335853577,[ 719.05578613 1180.3737793   806.13391113 1295.61425781],[ 711. 1183.  809. 1298.],0.0,0.8528137996863477,0.9359085559844971,3.94476,1.1630933794732663,,838.5,1234,1389,1205,1392,1232,1462,1180,1466,0.5040849673202614,0.524546827794562,0.4922385620915033,0.525679758308157,0.5032679738562091,0.5521148036253777,0.4820261437908497,0.5536253776435045,LARD_test_synth.csv
CYYZ_23_35_07.jpeg,[1135.61572266 1203.36206055 1188.80444336 1318.64257812],[1132. 1206. 1193. 1322.],0.0,0.8302464512918853,0.9513459205627441,[1136.01428223 1204.41711426 1185.01452637 1316.46276855],[1132. 1206. 1193. 1322.],0.0,0.7566444224819006,0.9317984580993652,3.92624,1.1504731992750197,,1100.0,552,1161,582,1161,442,1249,497,1249,0.2254901960784313,0.4384441087613293,0.2377450980392156,0.4384441087613293,0.1805555555555555,0.4716767371601209,0.2030228758169934,0.4716767371601209,LARD_test_synth.csv
CYYZ_23_35_08.jpeg,[ 801.52838135 1179.57775879  924.80181885 1272.13757324],[ 801. 1182.  936. 1280.],0.0,0.8213392474992677,0.9005222320556641,[ 800.59448242 1182.12805176  930.96655273 1277.63464355],[ 801. 1182.  936. 1280.],0.0,0.9354823612928777,0.9048210978507996,3.90772,1.137853019076772,,947.0,1217,1119,1246,1121,1167,1197,1219,1201,0.497140522875817,0.422583081570997,0.5089869281045751,0.4233383685800604,0.4767156862745098,0.4520392749244713,0.4979575163398693,0.4535498489425982,LARD_test_synth.csv
CYYZ_23_35_09.jpeg,[1619.65942383 1093.80639648 1673.40307617 1188.33227539],[1609. 1097. 1678. 1196.],0.0,0.7009546282984414,0.9107726812362671,[1614.05932617 1096.10693359 1672.78051758 1193.04541016],[1609. 1097. 1678. 1196.],0.0,0.8193431391235807,0.9624408483505249,3.87068,1.1126126586802778,,1056.5,644,1409,674,1410,606,1492,661,1494,0.2630718954248366,0.5320996978851964,0.2753267973856209,0.5324773413897281,0.2475490196078431,0.5634441087613293,0.270016339869281,0.5641993957703928,LARD_test_synth.csv
CYYZ_23_35_10.jpeg,[1454.1862793  1174.30566406 1561.27246094 1286.2331543 ],[1451. 1177. 1577. 1301.],0.0,0.73510398623759,0.9324033260345459,[1454.09436035 1177.01171875 1557.83410645 1288.61181641],[1451. 1177. 1577. 1301.],0.0,0.7409988347988402,0.9585992097854614,3.50028,0.8602090547153343,,1450.0,809,1183,777,1185,771,1292,711,1298,0.3304738562091503,0.4467522658610272,0.3174019607843137,0.4475075528700906,0.3149509803921568,0.4879154078549849,0.2904411764705882,0.4901812688821752,LARD_test_synth.csv
CYYZ_23_35_11.jpeg,[1225.29199219 1286.50805664 1351.55664062 1360.453125  ],[1226. 1290. 1372. 1370.],0.0,0.72681045620713,0.9141607284545898,[1225.49438477 1291.65380859 1355.93725586 1363.97460938],[1226. 1290. 1372. 1370.],0.0,0.8020409730240673,0.9166268706321716,3.35212,0.7592476131293571,,1668.0,1134,1206,1165,1208,1132,1317,1193,1322,0.4632352941176471,0.4554380664652568,0.4758986928104575,0.4561933534743202,0.4624183006535948,0.4973564954682779,0.4873366013071895,0.4992447129909365,LARD_test_synth.csv
CYYZ_23_35_12.jpeg,[1346.35791016 1161.70739746 1493.70141602 1274.68005371],[1332. 1164. 1494. 1279.],0.0,0.8597721960500604,0.8275425434112549,[1344.75891113 1162.70373535 1492.52307129 1278.11657715],[1332. 1164. 1494. 1279.],0.0,0.8959064389420116,0.8450499176979065,3.31508,0.7340072527328626,,1534.5,833,1182,801,1185,936,1274,874,1280,0.3402777777777778,0.4463746223564954,0.3272058823529412,0.4475075528700906,0.3823529411764705,0.4811178247734139,0.3570261437908497,0.4833836858006042,LARD_test_synth.csv
